วันที่,รหัสหวย,รางวัลทั้งหมด,4ตัวบน,3ตัวบน,2ตัวล่าง
2026-04-21,LV_R05,"{'lottoType': 'LV_R05', 'mainNumber': '494927', 'B4': '4949', 'B3': '949', 'B2': '49', 'L2': '27', 'T4': '4499', 'T3': '499', 'L3': []}",,,
2026-04-21,VNSTR,"{'lottoType': 'VNSTR', 'mainNumber': '840', 'B3': '840', 'B2': '40', 'L3': [], 'L2': '92'}",,,
2026-04-21,VNTV,"{'lottoType': 'VNTV', 'mainNumber': '1200', 'B4': '1200', 'B3': '200', 'B2': '00', 'L3': [], 'L2': '13'}",,,
2026-04-21,LV_R06,"{'lottoType': 'LV_R06', 'mainNumber': '404402', 'B4': '4044', 'B3': '044', 'B2': '44', 'L2': '02', 'T4': '0444', 'T3': '044', 'L3': []}",,,
2026-04-21,GRAND_DRAGON_4D,"{'lottoType': 'GRAND_DRAGON_4D', 'A1': '3455', 'B1': '0014', 'C1': '4569', 'special': ['6085', '1385', '9133', '5366', '2524', '0408', '7781', '9774', '9524', '5285'], 'consolation': ['0691', '6712', '2026', '2804', '8961', '3358', '3415', '0369', '6077', '2368']}",,,
2026-04-21,HSIVIP_2,"{'lottoType': 'HSIVIP_2', 'mainNumber': '652', 'B3': '652', 'B2': '52', 'L3': [], 'L2': '65'}",,,
2026-04-21,VNKCH,"{'lottoType': 'VNKCH', 'mainNumber': '4264', 'B4': '4264', 'B3': '264', 'B2': '64', 'L3': [], 'L2': '96'}",,,
2026-04-21,STIVIP,"{'lottoType': 'STIVIP', 'mainNumber': '570', 'B3': '570', 'B2': '70', 'L3': [], 'L2': '01'}",,,
2026-04-21,DJIVIP,"{'lottoType': 'DJIVIP', 'mainNumber': '4823', 'B4': '4823', 'B3': '823', 'B2': '23', 'L3': [], 'L2': '88'}",,,
2026-04-21,LV_R08,"{'lottoType': 'LV_R08', 'mainNumber': '851479', 'B4': '8514', 'B3': '514', 'B2': '14', 'L2': '79', 'T4': '1458', 'T3': '145', 'L3': []}",,,
2026-04-21,LV_R09,"{'lottoType': 'LV_R09', 'mainNumber': '404678', 'B4': '4046', 'B3': '046', 'B2': '46', 'L2': '78', 'T4': '0446', 'T3': '046', 'L3': []}",,,
2026-04-21,LOEX,"{'lottoType': 'LOEX', 'mainNumber': '71838', 'B4': '1838', 'B3': '838', 'B2': '38', 'L3': [], 'L2': '71'}",,,
2026-04-21,LV_R10,"{'lottoType': 'LV_R10', 'mainNumber': '814407', 'B4': '8144', 'B3': '144', 'B2': '44', 'L2': '07', 'T4': '1448', 'T3': '144', 'L3': []}",,,
2026-04-21,LV_R11,"{'lottoType': 'LV_R11', 'mainNumber': '457911', 'B4': '4579', 'B3': '579', 'B2': '79', 'L2': '11', 'T4': '4579', 'T3': '579', 'L3': []}",,,
2026-04-21,LV_R12,"{'lottoType': 'LV_R12', 'mainNumber': '164046', 'B4': '1640', 'B3': '640', 'B2': '40', 'L2': '46', 'T4': '0146', 'T3': '046', 'L3': []}",,,
2026-04-21,LV_R42,"{'lottoType': 'LV_R42', 'mainNumber': '216453', 'B4': '2164', 'B3': '164', 'B2': '64', 'L2': '53', 'T4': '1246', 'T3': '146', 'L3': []}",,,
2026-04-21,LV_R53,"{'lottoType': 'LV_R53', 'mainNumber': '017267', 'B4': '0172', 'B3': '172', 'B2': '72', 'L2': '67', 'T4': '0127', 'T3': '127', 'L3': []}",,,
2026-04-21,LV_R13,"{'lottoType': 'LV_R13', 'mainNumber': '619415', 'B4': '6194', 'B3': '194', 'B2': '94', 'L2': '15', 'T4': '1469', 'T3': '149', 'L3': []}",,,
2026-04-21,LATKVIP,"{'lottoType': 'LATKVIP', 'mainNumber': '34247', 'B3': '247', 'B2': '47', 'L3': [], 'L2': '42'}",,,
2026-04-21,VNLOT,"{'lottoType': 'VNLOT', 'mainNumber': '8076', 'B4': '8076', 'B3': '076', 'B2': '76', 'L3': [], 'L2': '42'}",,,
2026-04-21,LV_R59,"{'lottoType': 'LV_R59', 'mainNumber': '370784', 'B4': '3707', 'B3': '707', 'B2': '07', 'L2': '84', 'T4': '0377', 'T3': '077', 'L3': []}",,,
2026-04-21,VNVIP,"{'lottoType': 'VNVIP', 'mainNumber': '1282', 'B4': '1282', 'B3': '282', 'B2': '82', 'L3': [], 'L2': '37'}",,,
2026-04-21,VNPTN,"{'lottoType': 'VNPTN', 'mainNumber': '5707', 'B4': '5707', 'B3': '707', 'B2': '07', 'L3': [], 'L2': '89'}",,,
2026-04-21,LAVIP,"{'lottoType': 'LAVIP', 'mainNumber': '86513', 'B4': '6513', 'B3': '513', 'B2': '13', 'L3': [], 'L2': '65'}",,,
2026-04-21,LALOT,"{'lottoType': 'LALOT', 'mainNumber': '261907', 'B4': '1907', 'B3': '907', 'B2': '07', 'L3': [], 'L2': '19'}",,,
2026-04-21,UKXVIP,"{'lottoType': 'UKXVIP', 'mainNumber': '418', 'B3': '418', 'B2': '18', 'L3': [], 'L2': '44'}",,,
2026-04-21,DAX,"{'lottoType': 'DAX', 'mainNumber': '087', 'B3': '087', 'B2': '87', 'L3': [], 'L2': '93'}",,,
2026-04-21,LATK5D,"{'lottoType': 'LATK5D', 'mainNumber': '17092', 'B3': '092', 'B2': '92', 'L3': [], 'L2': '70'}",,,
2026-04-21,VNEXT,"{'lottoType': 'VNEXT', 'mainNumber': '1638', 'B4': '1638', 'B3': '638', 'B2': '38', 'L3': [], 'L2': '26'}",,,
2026-04-21,LASMK,"{'lottoType': 'LASMK', 'mainNumber': '22462', 'B4': '2462', 'B3': '462', 'B2': '62', 'L3': [], 'L2': '24'}",,,
2026-04-21,LV_R68,"{'lottoType': 'LV_R68', 'mainNumber': '407920', 'B4': '4079', 'B3': '079', 'B2': '79', 'L2': '20', 'T4': '0479', 'T3': '079', 'L3': []}",,,
2026-04-21,LV_R69,"{'lottoType': 'LV_R69', 'mainNumber': '849735', 'B4': '8497', 'B3': '497', 'B2': '97', 'L2': '35', 'T4': '4789', 'T3': '479', 'L3': []}",,,
2026-04-21,LASTRVIP,"{'lottoType': 'LASTRVIP', 'mainNumber': '09548', 'B4': '9548', 'B3': '548', 'B2': '48', 'L3': [], 'L2': '09'}",,,
2026-04-21,LV_R71,"{'lottoType': 'LV_R71', 'mainNumber': '456656', 'B4': '4566', 'B3': '566', 'B2': '66', 'L2': '56', 'T4': '4566', 'T3': '566', 'L3': []}",,,
2026-04-21,LV_R72,"{'lottoType': 'LV_R72', 'mainNumber': '335937', 'B4': '3359', 'B3': '359', 'B2': '59', 'L2': '37', 'T4': '3359', 'T3': '359', 'L3': []}",,,
2026-04-21,MOEX,"{'lottoType': 'MOEX', 'mainNumber': '051', 'B3': '051', 'B2': '51', 'L3': [], 'L2': '45'}",,,
2026-04-21,LV_R74,"{'lottoType': 'LV_R74', 'mainNumber': '102680', 'B4': '1026', 'B3': '026', 'B2': '26', 'L2': '80', 'T4': '0126', 'T3': '026', 'L3': []}",,,
2026-04-21,LV_R76,"{'lottoType': 'LV_R76', 'mainNumber': '145257', 'B4': '1452', 'B3': '452', 'B2': '52', 'L2': '57', 'T4': '1245', 'T3': '245', 'L3': []}",,,
2026-04-21,UKX,"{'lottoType': 'UKX', 'mainNumber': '809', 'B3': '809', 'B2': '09', 'L3': [], 'L2': '99'}",,,
2026-04-21,LV_R77,"{'lottoType': 'LV_R77', 'mainNumber': '858059', 'B4': '8580', 'B3': '580', 'B2': '80', 'L2': '59', 'T4': '0588', 'T3': '058', 'L3': []}",,,
2026-04-21,LV_R85,"{'lottoType': 'LV_R85', 'mainNumber': '114193', 'B4': '1141', 'B3': '141', 'B2': '41', 'L2': '93', 'T4': '1114', 'T3': '114', 'L3': []}",,,
2026-04-21,Laaoo,"{'lottoType': 'Laaoo', 'mainNumber': '29775', 'B4': '9775', 'B3': '775', 'B2': '75', 'L3': [], 'L2': '29'}",,,
2026-04-21,LV_R79,"{'lottoType': 'LV_R79', 'mainNumber': '285484', 'B4': '2854', 'B3': '854', 'B2': '54', 'L2': '84', 'T4': '2458', 'T3': '458', 'L3': []}",,,
2026-04-21,DJI,"{'lottoType': 'DJI', 'mainNumber': '938', 'B3': '938', 'B2': '38', 'L3': [], 'L2': '18'}",,,
2026-04-20,LV_R37,"{'lottoType': 'LV_R37', 'mainNumber': '110975', 'B4': '1109', 'B3': '109', 'B2': '09', 'L2': '75', 'T4': '0119', 'T3': '019', 'L3': []}",,,
2026-04-20,LV_R32,"{'lottoType': 'LV_R32', 'mainNumber': '032100', 'B4': '0321', 'B3': '321', 'B2': '21', 'L2': '00', 'T4': '0123', 'T3': '123', 'L3': []}",,,
2026-04-20,LV_R10,"{'lottoType': 'LV_R10', 'mainNumber': '387204', 'B4': '3872', 'B3': '872', 'B2': '72', 'L2': '04', 'T4': '2378', 'T3': '278', 'L3': []}",,,
2026-04-20,LV_R03,"{'lottoType': 'LV_R03', 'mainNumber': '739414', 'B4': '7394', 'B3': '394', 'B2': '94', 'L2': '14', 'T4': '3479', 'T3': '349', 'L3': []}",,,
2026-04-20,LV_R04,"{'lottoType': 'LV_R04', 'mainNumber': '332171', 'B4': '3321', 'B3': '321', 'B2': '21', 'L2': '71', 'T4': '1233', 'T3': '123', 'L3': []}",,,
2026-04-20,LV_R07,"{'lottoType': 'LV_R07', 'mainNumber': '358921', 'B4': '3589', 'B3': '589', 'B2': '89', 'L2': '21', 'T4': '3589', 'T3': '589', 'L3': []}",,,
2026-04-20,LV_R11,"{'lottoType': 'LV_R11', 'mainNumber': '084125', 'B4': '0841', 'B3': '841', 'B2': '41', 'L2': '25', 'T4': '0148', 'T3': '148', 'L3': []}",,,
2026-04-20,LV_R12,"{'lottoType': 'LV_R12', 'mainNumber': '799455', 'B4': '7994', 'B3': '994', 'B2': '94', 'L2': '55', 'T4': '4799', 'T3': '499', 'L3': []}",,,
2026-04-20,LOEX,"{'lottoType': 'LOEX', 'mainNumber': '36638', 'B4': '6638', 'B3': '638', 'B2': '38', 'L3': [], 'L2': '36'}",,,
2026-04-20,VNTV,"{'lottoType': 'VNTV', 'mainNumber': '9484', 'B4': '9484', 'B3': '484', 'B2': '84', 'L3': [], 'L2': '60'}",,,
2026-04-20,LV_R35,"{'lottoType': 'LV_R35', 'mainNumber': '667763', 'B4': '6677', 'B3': '677', 'B2': '77', 'L2': '63', 'T4': '6677', 'T3': '677', 'L3': []}",,,
2026-04-20,LV_R13,"{'lottoType': 'LV_R13', 'mainNumber': '390639', 'B4': '3906', 'B3': '906', 'B2': '06', 'L2': '39', 'T4': '0369', 'T3': '069', 'L3': []}",,,
2026-04-20,VNAS,"{'lottoType': 'VNAS', 'mainNumber': '065', 'B3': '065', 'B2': '65', 'L3': [], 'L2': '34'}",,,
2026-04-20,LV_R34,"{'lottoType': 'LV_R34', 'mainNumber': '850386', 'B4': '8503', 'B3': '503', 'B2': '03', 'L2': '86', 'T4': '0358', 'T3': '035', 'L3': []}",,,
2026-04-20,LATKVIP,"{'lottoType': 'LATKVIP', 'mainNumber': '87653', 'B3': '653', 'B2': '53', 'L3': [], 'L2': '76'}",,,
2026-04-20,LATK5D,"{'lottoType': 'LATK5D', 'mainNumber': '20418', 'B3': '418', 'B2': '18', 'L3': [], 'L2': '04'}",,,
2026-04-20,LV_R15,"{'lottoType': 'LV_R15', 'mainNumber': '673137', 'B4': '6731', 'B3': '731', 'B2': '31', 'L2': '37', 'T4': '1367', 'T3': '137', 'L3': []}",,,
2026-04-20,NKY_1,"{'lottoType': 'NKY_1', 'mainNumber': '545', 'B3': '545', 'B2': '45', 'L3': [], 'L2': '55'}",,,
2026-04-20,LV_R16,"{'lottoType': 'LV_R16', 'mainNumber': '742930', 'B4': '7429', 'B3': '429', 'B2': '29', 'L2': '30', 'T4': '2479', 'T3': '249', 'L3': []}",,,
2026-04-20,LV_R17,"{'lottoType': 'LV_R17', 'mainNumber': '290815', 'B4': '2908', 'B3': '908', 'B2': '08', 'L2': '15', 'T4': '0289', 'T3': '089', 'L3': []}",,,
2026-04-20,SZSEVIP_1,"{'lottoType': 'SZSEVIP_1', 'mainNumber': '797', 'B3': '797', 'B2': '97', 'L3': [], 'L2': '86'}",,,
2026-04-20,LV_R18,"{'lottoType': 'LV_R18', 'mainNumber': '745735', 'B4': '7457', 'B3': '457', 'B2': '57', 'L2': '35', 'T4': '4577', 'T3': '457', 'L3': []}",,,
2026-04-20,LV_R19,"{'lottoType': 'LV_R19', 'mainNumber': '888143', 'B4': '8881', 'B3': '881', 'B2': '81', 'L2': '43', 'T4': '1888', 'T3': '188', 'L3': []}",,,
2026-04-20,HSIVIP_1,"{'lottoType': 'HSIVIP_1', 'mainNumber': '953', 'B3': '953', 'B2': '53', 'L3': [], 'L2': '41'}",,,
2026-04-20,HSIVIP_2,"{'lottoType': 'HSIVIP_2', 'mainNumber': '462', 'B3': '462', 'B2': '62', 'L3': [], 'L2': '08'}",,,
2026-04-20,SZSE_1,"{'lottoType': 'SZSE_1', 'mainNumber': '478', 'B3': '478', 'B2': '78', 'L3': [], 'L2': '36'}",,,
2026-04-20,LV_R36,"{'lottoType': 'LV_R36', 'mainNumber': '280442', 'B4': '2804', 'B3': '804', 'B2': '04', 'L2': '42', 'T4': '0248', 'T3': '048', 'L3': []}",,,
2026-04-20,NKYVIP_1,"{'lottoType': 'NKYVIP_1', 'mainNumber': '440', 'B3': '440', 'B2': '40', 'L3': [], 'L2': '53'}",,,
2026-04-20,LV_R01,,,,
2026-04-20,LV_R02,"{'lottoType': 'LV_R02', 'mainNumber': '807620', 'B4': '8076', 'B3': '076', 'B2': '76', 'L2': '20', 'T4': '0678', 'T3': '067', 'L3': []}",,,
2026-04-20,LV_R08,"{'lottoType': 'LV_R08', 'mainNumber': '715031', 'B4': '7150', 'B3': '150', 'B2': '50', 'L2': '31', 'T4': '0157', 'T3': '015', 'L3': []}",,,
2026-04-20,LV_R05,"{'lottoType': 'LV_R05', 'mainNumber': '305900', 'B4': '3059', 'B3': '059', 'B2': '59', 'L2': '00', 'T4': '0359', 'T3': '059', 'L3': []}",,,
2026-04-20,LV_R06,"{'lottoType': 'LV_R06', 'mainNumber': '715229', 'B4': '7152', 'B3': '152', 'B2': '52', 'L2': '29', 'T4': '1257', 'T3': '125', 'L3': []}",,,
2026-04-20,LV_R09,"{'lottoType': 'LV_R09', 'mainNumber': '549914', 'B4': '5499', 'B3': '499', 'B2': '99', 'L2': '14', 'T4': '4599', 'T3': '499', 'L3': []}",,,
2026-04-20,LV_R14,"{'lottoType': 'LV_R14', 'mainNumber': '639506', 'B4': '6395', 'B3': '395', 'B2': '95', 'L2': '06', 'T4': '3569', 'T3': '359', 'L3': []}",,,
2026-04-20,LV_R20,"{'lottoType': 'LV_R20', 'mainNumber': '624137', 'B4': '6241', 'B3': '241', 'B2': '41', 'L2': '37', 'T4': '1246', 'T3': '124', 'L3': []}",,,
2026-04-20,TAIEXCIP,"{'lottoType': 'TAIEXCIP', 'mainNumber': '971', 'B3': '971', 'B2': '71', 'L3': [], 'L2': '55'}",,,
2026-04-20,KTOPVIP,"{'lottoType': 'KTOPVIP', 'mainNumber': '005', 'B3': '005', 'B2': '05', 'L3': [], 'L2': '37'}",,,
2026-04-20,NKYVIP_2,"{'lottoType': 'NKYVIP_2', 'mainNumber': '182', 'B3': '182', 'B2': '82', 'L3': [], 'L2': '96'}",,,
2026-04-20,LV_R21,"{'lottoType': 'LV_R21', 'mainNumber': '282375', 'B4': '2823', 'B3': '823', 'B2': '23', 'L2': '75', 'T4': '2238', 'T3': '238', 'L3': []}",,,
2026-04-20,LATV,"{'lottoType': 'LATV', 'mainNumber': '70731', 'B4': '0731', 'B3': '731', 'B2': '31', 'L3': [], 'L2': '70'}",,,
2026-04-20,LV_R38,"{'lottoType': 'LV_R38', 'mainNumber': '112395', 'B4': '1123', 'B3': '123', 'B2': '23', 'L2': '95', 'T4': '1123', 'T3': '123', 'L3': []}",,,
2026-04-20,LV_R22,"{'lottoType': 'LV_R22', 'mainNumber': '884167', 'B4': '8841', 'B3': '841', 'B2': '41', 'L2': '67', 'T4': '1488', 'T3': '148', 'L3': []}",,,
2026-04-20,LV_R23,"{'lottoType': 'LV_R23', 'mainNumber': '933588', 'B4': '9335', 'B3': '335', 'B2': '35', 'L2': '88', 'T4': '3359', 'T3': '335', 'L3': []}",,,
2026-04-20,LV_R24,"{'lottoType': 'LV_R24', 'mainNumber': '740882', 'B4': '7408', 'B3': '408', 'B2': '08', 'L2': '82', 'T4': '0478', 'T3': '048', 'L3': []}",,,
2026-04-20,LV_R25,"{'lottoType': 'LV_R25', 'mainNumber': '645371', 'B4': '6453', 'B3': '453', 'B2': '53', 'L2': '71', 'T4': '3456', 'T3': '345', 'L3': []}",,,
2026-04-20,LV_R26,"{'lottoType': 'LV_R26', 'mainNumber': '406853', 'B4': '4068', 'B3': '068', 'B2': '68', 'L2': '53', 'T4': '0468', 'T3': '068', 'L3': []}",,,
2026-04-20,LV_R27,"{'lottoType': 'LV_R27', 'mainNumber': '521205', 'B4': '5212', 'B3': '212', 'B2': '12', 'L2': '05', 'T4': '1225', 'T3': '122', 'L3': []}",,,
2026-04-20,LV_R28,"{'lottoType': 'LV_R28', 'mainNumber': '752521', 'B4': '7525', 'B3': '525', 'B2': '25', 'L2': '21', 'T4': '2557', 'T3': '255', 'L3': []}",,,
2026-04-20,LV_R29,"{'lottoType': 'LV_R29', 'mainNumber': '763856', 'B4': '7638', 'B3': '638', 'B2': '38', 'L2': '56', 'T4': '3678', 'T3': '368', 'L3': []}",,,
2026-04-20,VNHD,"{'lottoType': 'VNHD', 'mainNumber': '968', 'B3': '968', 'B2': '68', 'L3': [], 'L2': '84'}",,,
2026-04-20,LV_R30,"{'lottoType': 'LV_R30', 'mainNumber': '263169', 'B4': '2631', 'B3': '631', 'B2': '31', 'L2': '69', 'T4': '1236', 'T3': '136', 'L3': []}",,,
2026-04-20,VNSTR,"{'lottoType': 'VNSTR', 'mainNumber': '262', 'B3': '262', 'B2': '62', 'L3': [], 'L2': '02'}",,,
2026-04-20,NKY_2,"{'lottoType': 'NKY_2', 'mainNumber': '489', 'B3': '489', 'B2': '89', 'L3': [], 'L2': '99'}",,,
2026-04-20,LV_R31,"{'lottoType': 'LV_R31', 'mainNumber': '989825', 'B4': '9898', 'B3': '898', 'B2': '98', 'L2': '25', 'T4': '8899', 'T3': '889', 'L3': []}",,,
2026-04-20,KTOP30,"{'lottoType': 'KTOP30', 'mainNumber': '789', 'B3': '789', 'B2': '89', 'L3': [], 'L2': '81'}",,,
2026-04-20,TAIEX,"{'lottoType': 'TAIEX', 'mainNumber': '880', 'B3': '880', 'B2': '80', 'L3': [], 'L2': '46'}",,,
2026-04-20,SZSEVIP_2,"{'lottoType': 'SZSEVIP_2', 'mainNumber': '182', 'B3': '182', 'B2': '82', 'L3': [], 'L2': '84'}",,,
2026-04-20,LV_R33,"{'lottoType': 'LV_R33', 'mainNumber': '032724', 'B4': '0327', 'B3': '327', 'B2': '27', 'L2': '24', 'T4': '0237', 'T3': '237', 'L3': []}",,,
2026-04-20,LAHD,"{'lottoType': 'LAHD', 'mainNumber': '01276', 'B4': '1276', 'B3': '276', 'B2': '76', 'L3': [], 'L2': '01'}",,,
2026-04-20,LV_R39,"{'lottoType': 'LV_R39', 'mainNumber': '246596', 'B4': '2465', 'B3': '465', 'B2': '65', 'L2': '96', 'T4': '2456', 'T3': '456', 'L3': []}",,,
2026-04-20,LV_R40,"{'lottoType': 'LV_R40', 'mainNumber': '698325', 'B4': '6983', 'B3': '983', 'B2': '83', 'L2': '25', 'T4': '3689', 'T3': '389', 'L3': []}",,,
2026-04-20,SZSE_2,"{'lottoType': 'SZSE_2', 'mainNumber': '675', 'B3': '675', 'B2': '75', 'L3': [], 'L2': '33'}",,,
2026-04-20,HSI_2,"{'lottoType': 'HSI_2', 'mainNumber': '107', 'B3': '107', 'B2': '07', 'L3': [], 'L2': '74'}",,,
2026-04-20,LASTR,"{'lottoType': 'LASTR', 'mainNumber': '53117', 'B4': '3117', 'B3': '117', 'B2': '17', 'L3': [], 'L2': '53'}",,,
2026-04-20,HSI_1,"{'lottoType': 'HSI_1', 'mainNumber': '698', 'B3': '698', 'B2': '98', 'L3': [], 'L2': '65'}",,,
2026-04-20,LV_R41,"{'lottoType': 'LV_R41', 'mainNumber': '450158', 'B4': '4501', 'B3': '501', 'B2': '01', 'L2': '58', 'T4': '0145', 'T3': '015', 'L3': []}",,,
2026-04-20,LV_R42,"{'lottoType': 'LV_R42', 'mainNumber': '627546', 'B4': '6275', 'B3': '275', 'B2': '75', 'L2': '46', 'T4': '2567', 'T3': '257', 'L3': []}",,,
2026-04-20,STI,"{'lottoType': 'STI', 'mainNumber': '407', 'B3': '407', 'B2': '07', 'L3': [], 'L2': '14'}",,,
2026-04-20,LV_R43,"{'lottoType': 'LV_R43', 'mainNumber': '387537', 'B4': '3875', 'B3': '875', 'B2': '75', 'L2': '37', 'T4': '3578', 'T3': '578', 'L3': []}",,,
2026-04-20,LV_R45,"{'lottoType': 'LV_R45', 'mainNumber': '257349', 'B4': '2573', 'B3': '573', 'B2': '73', 'L2': '49', 'T4': '2357', 'T3': '357', 'L3': []}",,,
2026-04-20,LV_R46,"{'lottoType': 'LV_R46', 'mainNumber': '745831', 'B4': '7458', 'B3': '458', 'B2': '58', 'L2': '31', 'T4': '4578', 'T3': '458', 'L3': []}",,,
2026-04-20,LV_R47,"{'lottoType': 'LV_R47', 'mainNumber': '010946', 'B4': '0109', 'B3': '109', 'B2': '09', 'L2': '46', 'T4': '0019', 'T3': '019', 'L3': []}",,,
2026-04-20,LV_R48,"{'lottoType': 'LV_R48', 'mainNumber': '382500', 'B4': '3825', 'B3': '825', 'B2': '25', 'L2': '00', 'T4': '2358', 'T3': '258', 'L3': []}",,,
2026-04-20,LV_R49,"{'lottoType': 'LV_R49', 'mainNumber': '988309', 'B4': '9883', 'B3': '883', 'B2': '83', 'L2': '09', 'T4': '3889', 'T3': '388', 'L3': []}",,,
2026-04-20,LAVIP,"{'lottoType': 'LAVIP', 'mainNumber': '01380', 'B4': '1380', 'B3': '380', 'B2': '80', 'L3': [], 'L2': '13'}",,,
2026-04-20,LV_R50,"{'lottoType': 'LV_R50', 'mainNumber': '932625', 'B4': '9326', 'B3': '326', 'B2': '26', 'L2': '25', 'T4': '2369', 'T3': '236', 'L3': []}",,,
2026-04-20,LV_R44,"{'lottoType': 'LV_R44', 'mainNumber': '047585', 'B4': '0475', 'B3': '475', 'B2': '75', 'L2': '85', 'T4': '0457', 'T3': '457', 'L3': []}",,,
2026-04-20,LV_R53,"{'lottoType': 'LV_R53', 'mainNumber': '626855', 'B4': '6268', 'B3': '268', 'B2': '68', 'L2': '55', 'T4': '2668', 'T3': '268', 'L3': []}",,,
2026-04-20,LV_R54,"{'lottoType': 'LV_R54', 'mainNumber': '390917', 'B4': '3909', 'B3': '909', 'B2': '09', 'L2': '17', 'T4': '0399', 'T3': '099', 'L3': []}",,,
2026-04-20,LV_R57,"{'lottoType': 'LV_R57', 'mainNumber': '164548', 'B4': '1645', 'B3': '645', 'B2': '45', 'L2': '48', 'T4': '1456', 'T3': '456', 'L3': []}",,,
2026-04-20,LV_R55,"{'lottoType': 'LV_R55', 'mainNumber': '248212', 'B4': '2482', 'B3': '482', 'B2': '82', 'L2': '12', 'T4': '2248', 'T3': '248', 'L3': []}",,,
2026-04-20,LV_R58,"{'lottoType': 'LV_R58', 'mainNumber': '720962', 'B4': '7209', 'B3': '209', 'B2': '09', 'L2': '62', 'T4': '0279', 'T3': '029', 'L3': []}",,,
2026-04-20,LV_R61,"{'lottoType': 'LV_R61', 'mainNumber': '445361', 'B4': '4453', 'B3': '453', 'B2': '53', 'L2': '61', 'T4': '3445', 'T3': '345', 'L3': []}",,,
2026-04-20,VNSPC_2,"{'lottoType': 'VNSPC_2', 'mainNumber': '2043', 'B4': '2043', 'B3': '043', 'B2': '43', 'L3': [], 'L2': '28'}",,,
2026-04-20,LV_R59,"{'lottoType': 'LV_R59', 'mainNumber': '536466', 'B4': '5364', 'B3': '364', 'B2': '64', 'L2': '66', 'T4': '3456', 'T3': '346', 'L3': []}",,,
2026-04-20,LV_R62,"{'lottoType': 'LV_R62', 'mainNumber': '633997', 'B4': '6339', 'B3': '339', 'B2': '39', 'L2': '97', 'T4': '3369', 'T3': '339', 'L3': []}",,,
2026-04-20,LV_R60,"{'lottoType': 'LV_R60', 'mainNumber': '533572', 'B4': '5335', 'B3': '335', 'B2': '35', 'L2': '72', 'T4': '3355', 'T3': '335', 'L3': []}",,,
2026-04-20,LV_R65,"{'lottoType': 'LV_R65', 'mainNumber': '037650', 'B4': '0376', 'B3': '376', 'B2': '76', 'L2': '50', 'T4': '0367', 'T3': '367', 'L3': []}",,,
2026-04-20,LV_R66,"{'lottoType': 'LV_R66', 'mainNumber': '810359', 'B4': '8103', 'B3': '103', 'B2': '03', 'L2': '59', 'T4': '0138', 'T3': '013', 'L3': []}",,,
2026-04-20,BSE,"{'lottoType': 'BSE', 'mainNumber': '030', 'B3': '030', 'B2': '30', 'L3': [], 'L2': '76'}",,,
2026-04-20,LV_R68,"{'lottoType': 'LV_R68', 'mainNumber': '307172', 'B4': '3071', 'B3': '071', 'B2': '71', 'L2': '72', 'T4': '0137', 'T3': '017', 'L3': []}",,,
2026-04-20,LV_R69,"{'lottoType': 'LV_R69', 'mainNumber': '897665', 'B4': '8976', 'B3': '976', 'B2': '76', 'L2': '65', 'T4': '6789', 'T3': '679', 'L3': []}",,,
2026-04-20,LV_R70,"{'lottoType': 'LV_R70', 'mainNumber': '338791', 'B4': '3387', 'B3': '387', 'B2': '87', 'L2': '91', 'T4': '3378', 'T3': '378', 'L3': []}",,,
2026-04-20,LV_R71,"{'lottoType': 'LV_R71', 'mainNumber': '173221', 'B4': '1732', 'B3': '732', 'B2': '32', 'L2': '21', 'T4': '1237', 'T3': '237', 'L3': []}",,,
2026-04-20,LV_R74,"{'lottoType': 'LV_R74', 'mainNumber': '934840', 'B4': '9348', 'B3': '348', 'B2': '48', 'L2': '40', 'T4': '3489', 'T3': '348', 'L3': []}",,,
2026-04-20,LV_R72,"{'lottoType': 'LV_R72', 'mainNumber': '490152', 'B4': '4901', 'B3': '901', 'B2': '01', 'L2': '52', 'T4': '0149', 'T3': '019', 'L3': []}",,,
2026-04-20,LV_R73,"{'lottoType': 'LV_R73', 'mainNumber': '324381', 'B4': '3243', 'B3': '243', 'B2': '43', 'L2': '81', 'T4': '2334', 'T3': '234', 'L3': []}",,,
2026-04-20,LV_R77,"{'lottoType': 'LV_R77', 'mainNumber': '521167', 'B4': '5211', 'B3': '211', 'B2': '11', 'L2': '67', 'T4': '1125', 'T3': '112', 'L3': []}",,,
2026-04-20,LV_R75,"{'lottoType': 'LV_R75', 'mainNumber': '506529', 'B4': '5065', 'B3': '065', 'B2': '65', 'L2': '29', 'T4': '0556', 'T3': '056', 'L3': []}",,,
2026-04-20,LV_R76,"{'lottoType': 'LV_R76', 'mainNumber': '383574', 'B4': '3835', 'B3': '835', 'B2': '35', 'L2': '74', 'T4': '3358', 'T3': '358', 'L3': []}",,,
2026-04-20,LV_R78,"{'lottoType': 'LV_R78', 'mainNumber': '494723', 'B4': '4947', 'B3': '947', 'B2': '47', 'L2': '23', 'T4': '4479', 'T3': '479', 'L3': []}",,,
2026-04-20,LV_R80,"{'lottoType': 'LV_R80', 'mainNumber': '997512', 'B4': '9975', 'B3': '975', 'B2': '75', 'L2': '12', 'T4': '5799', 'T3': '579', 'L3': []}",,,
2026-04-20,SET,"{'lottoType': 'SET', 'mainNumber': '685', 'B3': '685', 'B2': '85', 'L3': [], 'L2': '60'}",,,
